"","species_full","species_strain","block","cohort","sex","specimen","leg_tibL","leg_tibW","leg_tar1L","leg_log_tibL","leg_log_tibW","leg_log_tar1L","cohort_num","thorax_length_mm","thorax_log_length_mm","wing_area_mm_sq","wing_log_area_mm_sq","condition","wing_sqroot_area_mm_sq","wing_log_sqroot_area_mm_sq"
"580","D_eugracilis","EugKopp1.1","B3","3","F","12",0.3769127375,0.0602381625,0.1397666625,8.55808674046172,5.91260585771644,7.12687647622884,3,0.58434122145,9.19066725534355,0.0777810875238,6.28134750135175,"LC",0.278892609302936,8.12356589300692
"581","D_eugracilis","EugKopp1.1","B3","3","F","13",0.3893160875,0.0608493,0.133819225,8.60479815140554,5.9271687614034,7.06414158392859,3,0.56488225815,9.14180637892214,0.078963869916,6.30312079101158,"LC",0.281005106565699,8.13445253783683
"582","D_eugracilis","EugKopp1.1","B3","3","F","14",0.36249,0.0577705,0.1266312375,8.50179738586946,5.85226107605318,6.98448952366736,3,0.5139455601,9.00547173920689,0.0646234279029,6.01398537423327,"LC",0.254211384290515,7.98988482944768
"583","D_eugracilis","EugKopp1.1","B3","3","F","15",0.366920075,0.0576904125,0.145057275,8.51932202952237,5.85025967393162,7.18047884203747,3,0.55343580915,9.11227218394259,0.0756027340218,6.24036650246032,"LC",0.274959513422977,8.1030753935612
"584","D_eugracilis","EugKopp1.1","B3","3","F","16",0.3959735625,0.05848645,0.1401628,8.62926030057612,5.87003051817988,7.13095969050115,3,0.583768899,9.1892535413246,0.0809628126057,6.33918750426016,"LC",0.284539650322587,8.15248589446112
"585","D_eugracilis","EugKopp1.1","B3","3","F","17",0.37855265,0.066788675,0.14087015,8.5643501573872,6.06153158820828,7.13822213066807,3,0.5631652908,9.13741460980499,0.0744728214825,6.21864211151775,"LC",0.272897089545675,8.09221319808992
"586","D_eugracilis","EugKopp1.1","B3","3","F","18",0.35890165,0.055066875,0.1307968625,8.48744474553207,5.78311283393862,7.03118412426531,3,0.51909646215,9.01985884499427,0.0653670727191,6.03049218646041,"LC",0.255669851017088,7.99813823556125
"587","D_eugracilis","EugKopp1.1","B3","3","F","19",0.4074857375,0.0551088,0.145216375,8.67060575390834,5.78421080756136,7.18206033456351,3,0.58777515615,9.19912057078394,0.0817174358613,6.35257203062487,"LC",0.285862617110562,8.15917815764348
"588","D_eugracilis","EugKopp1.1","B3","3","F","20",0.40799045,0.0675116125,0.156123325,8.67239157261147,6.07706377268393,7.28654228345163,3,0.61524663375,9.26502104894257,0.0862047285129,6.42969510126685,"LC",0.293606417697059,8.19773969296447
"589","D_eugracilis","EugKopp1.1","B3","3","F","21",0.4229162875,0.06549545,0.146405325,8.72422831278744,6.03332278030933,7.19382421751814,3,0.6444350787,9.33189121654598,0.0918043104195,6.52048998790385,"LC",0.302992261319493,8.24313713628297
"590","D_eugracilis","EugKopp1.1","B3","3","F","22",0.3592494125,0.05977645,0.1425175875,8.48884198714201,5.90150531576634,7.15499615700547,3,0.5368384581,9.06834421698112,0.0695125892178,6.11920237858423,"LC",0.263652402260628,8.04249333162316
"591","D_eugracilis","EugKopp1.1","B3","3","F","23",0.402285425,0.058089775,0.14293845,8.65207565912994,5.86021233674425,7.15925023890828,3,0.5929260582,9.2117083921523,0.0785989812591,6.296438708364,"LC",0.280355098507411,8.13111149651304
"592","D_eugracilis","EugKopp1.1","B3","3","F","24",0.3848741875,0.0603531875,0.1371458125,8.58824310640413,5.91535806253718,7.09956676254267,3,0.5860581888,9.19490010446575,0.0742180061259,6.21369733829797,"LC",0.272429818716491,8.08974081148003
"593","D_eugracilis","EugKopp1.1","B3","3","F","25",0.425210875,0.05973775,0.1683326375,8.73203468482798,5.9005709949905,7.39517111329004,3,0.66675565425,9.38101434400739,0.0992705159304,6.63329338527746,"LC",0.315072239225229,8.29953883496977
"594","D_eugracilis","EugKopp1.1","B3","3","F","26",0.397895125,0.0666844,0.13923615,8.63624441305516,6.05927739490383,7.12139001773452,3,0.59349838065,9.21310028327897,0.0812158945245,6.34369019554476,"LC",0.28498402503386,8.15473724010343
"595","D_eugracilis","EugKopp1.1","B3","3","F","27",0.42830365,0.0699991625,0.1535556875,8.74249016169072,6.12926575602604,7.26261813859835,3,0.6249761154,9.2876572453856,0.0926646733809,6.5339475388971,"LC",0.304408727504485,8.2498659117796
"596","D_eugracilis","EugKopp1.1","B3","3","F","28",0.3922970625,0.053404925,0.1341471,8.61580272240475,5.73890088821297,7.06767205644292,3,0.57060548265,9.15634979886394,0.0762293717865,6.25227508166179,"LC",0.276096671089131,8.10902968316194
"597","D_eugracilis","EugKopp1.1","B3","3","F","29",0.37125985,0.0602381625,0.1452007875,8.53628549274574,5.91260585771644,7.18190546762122,3,0.55229116425,9.10928523662119,0.0743220123939,6.21571766053949,"LC",0.272620638239111,8.09075097260079
"598","D_eugracilis","EugKopp1.1","B3","3","F","30",0.4388950875,0.0701969625,0.156374875,8.77773231215034,6.13333669976198,7.28886492093191,3,0.65530920525,9.35603198745005,0.0947251531125,6.56567566157665,"LC",0.307774516671702,8.26572997311937
"599","D_eugracilis","EugKopp1.1","B3","3","M","1",0.3749637625,0.061190075,0.1401628,8.55060736621608,5.93522576235651,7.13095969050115,3,0.50765001315,8.98769039876681,0.064746790893,6.01673678378714,"LC",0.25445390720718,7.99126053422461
"600","D_eugracilis","EugKopp1.1","B3","3","M","2",0.39691795,0.0679889125,0.154934375,8.63269699723823,6.08722758852264,7.27551345746651,3,0.5402723928,9.07754315382759,0.0708126675678,6.14593555975094,"LC",0.266106496665903,8.05585992220651
"601","D_eugracilis","EugKopp1.1","B3","3","M","3",0.4392423125,0.0586837125,0.149606675,8.77887322657143,5.87488823781273,7.2250307351511,3,0.6020832174,9.23381909375805,0.0807732900729,6.33580639962333,"LC",0.284206421589837,8.15079534214271
"602","D_eugracilis","EugKopp1.1","B3","3","M","4",0.3828811375,0.0578903625,0.1413942125,8.58075277786692,5.85525128540328,7.14357925922594,3,0.503643756,8.97625981799041,0.0693987601356,6.11683798301943,"LC",0.263436444205429,8.04131113384076
"603","D_eugracilis","EugKopp1.1","B3","3","M","5",0.379065425,0.0560650125,0.1448342125,8.56630306238502,5.80902882936865,7.17825862350779,3,0.49849285395,8.96142901306461,0.0651792836241,6.02634159060241,"LC",0.255302337678487,7.99606293763225
"604","D_eugracilis","EugKopp1.1","B3","3","M","6",0.395441975,0.0606971875,0.1117381875,8.62732220679594,5.92355776336489,6.8039785134792,3,0.50078214375,8.96803931118544,0.0606382544007,5.92215631799232,"LC",0.246248359183772,7.9439703013272
"605","D_eugracilis","EugKopp1.1","B3","3","M","7",0.3961606125,0.062609075,0.1239002,8.62994163997778,5.96829988157551,6.95303470605691,3,0.5242473642,9.03410389256269,0.0725151923937,6.18021137546198,"LC",0.269286450445803,8.07299783006203
"606","D_eugracilis","EugKopp1.1","B3","3","M","8",0.3557975875,0.0567616125,0.1210509125,8.47491291816061,5.82684366935823,6.91947014440495,3,0.45843028245,8.84055853687446,0.0561313161207,5.81073398170453,"LC",0.236920484805979,7.88825913318331
"607","D_eugracilis","EugKopp1.1","B3","3","M","9",0.3798937125,0.052046125,0.112233225,8.56945202438852,5.70171884916342,6.81035601765567,3,0.51451788255,9.00707740998019,0.0651873730005,6.02652063183171,"LC",0.255318179925559,7.9961524582469
"608","D_eugracilis","EugKopp1.1","B3","3","M","10",0.37926,0.0608493,0.13847075,8.56704341048489,5.9271687614034,7.11343744917852,3,0.49734820905,8.95811247128015,0.0613345185837,5.93862733476473,"LC",0.247658067875246,7.95220580971341
"609","D_eugracilis","EugKopp1.1","B3","3","M","11",0.388888775,0.056924475,0.1399977875,8.60321378277377,5.83097717570004,7.12926021703068,3,0.51909646215,9.01985884499427,0.0655935752583,6.03548260794855,"LC",0.256112426989203,8.00063344630532
"610","D_eugracilis","EugKopp1.1","B3","3","M","12",0.39588595,0.0675116125,0.119784025,8.62894105677646,6.07706377268393,6.90429170566398,3,0.515090205,9.00868129568278,0.0659145501576,6.04252505971385,"LC",0.256738291179169,8.00415467218797
"611","D_eugracilis","EugKopp1.1","B3","3","M","13",0.4030836125,0.0626827125,0.1251068875,8.65493532090327,5.96999570650427,6.96701740604561,3,0.52825362135,9.04508694211152,0.0688790177019,6.10599266319264,"LC",0.262448123830025,8.03588847392736
"612","D_eugracilis","EugKopp1.1","B3","3","M","14",0.3883174125,0.06115245,0.1346453625,8.60109259020723,5.93433839465465,7.07302073069141,3,0.51566252745,9.01028340027928,0.0685037284182,6.09811060593959,"LC",0.261732169245968,8.03194744530084
"613","D_eugracilis","EugKopp1.1","B3","3","M","15",0.35772775,0.0519569,0.133819225,8.48271822657176,5.69924345007567,7.06414158392859,3,0.48819104985,8.93130203578404,0.0580955900544,5.86035674994377,"LC",0.241030267921687,7.91307051730293
"614","D_eugracilis","EugKopp1.1","B3","3","M","16",0.4021188,0.0653895625,0.1248112625,8.65147797687727,6.03098846560741,6.96360431323595,3,0.52138575195,9.0262073482678,0.0674209076058,6.07512414359147,"LC",0.259655363136986,8.02045421412678
"615","D_eugracilis","EugKopp1.1","B3","3","M","17",0.405319075,0.0567616125,0.1367405375,8.66291426242161,5.82684366935823,7.09529719117166,3,0.5700331602,9.15490203653383,0.0722540210985,6.17500597395309,"LC",0.268801080910215,8.07039512930759
"616","D_eugracilis","EugKopp1.1","B3","3","M","18",0.407718475,0.0568024625,0.1192621125,8.67142952110937,5.82788156967947,6.89799198645644,3,0.5517188418,9.10778944069571,0.0685667099916,6.09943639450582,"LC",0.261852458441008,8.03261033958395
"617","D_eugracilis","EugKopp1.1","B3","3","M","19",0.4399679375,0.068833325,0.14216015,8.78125458149019,6.10503529603786,7.15137329851156,3,0.58663051125,9.19630829885856,0.0807623116335,6.33561029994083,"LC",0.284187106733398,8.15069729230146
"618","D_eugracilis","EugKopp1.1","B3","3","M","20",0.3959735625,0.0666844,0.1355182625,8.62926030057612,6.05927739490383,7.08234347266622,3,0.55114651935,9.10629209230921,0.0728971265223,6.18779004203584,"LC",0.269994678692562,8.07678716334897
"619","D_eugracilis","EugKopp1.1","B3","3","M","21",0.3733824375,0.0496365125,0.1225688125,8.54451026000747,5.63332984904004,6.9374481233267,3,0.4853294376,8.92282055902895,0.0571124419155,5.83573316507201,"LC",0.238982095386872,7.90075872486705
"620","D_eugracilis","EugKopp1.1","B3","3","M","22",0.40059875,0.0634889625,0.119029375,8.64601410924882,5.98843389731393,6.89517384681269,3,0.5597313561,9.12859075941798,0.0730005549777,6.18983552683251,"LC",0.270186148752485,8.0778099057473
"621","D_eugracilis","EugKopp1.1","B3","3","M","23",0.3757581875,0.058089775,0.1417371375,8.55366072954367,5.86021233674425,7.14707400778571,3,0.5047884009,8.97953495002327,0.0645081542892,6.01140963385772,"LC",0.253984555217832,7.9885969592599
"622","D_eugracilis","EugKopp1.1","B3","3","M","24",0.376863825,0.0591545625,0.1240684375,8.55789950773309,5.88641754058305,6.95499233623652,3,0.48590176005,8.92452084801879,0.0614159901603,5.94054241695862,"LC",0.247822497284448,7.95316335081036
"623","D_eugracilis","EugKopp1.1","B3","3","M","25",0.3744950625,0.0483153375,0.1324652625,8.54880288748753,5.5944093341079,7.04947026877484,3,0.50536072335,8.98116973211421,0.0641415321945,6.00318691176335,"LC",0.253261785894556,7.98448559821272
"624","D_eugracilis","EugKopp1.1","B3","3","M","26",0.343657075,0.05481425,0.129946,8.42482585076031,5.77647909266857,7.02176841520484,3,0.4967758866,8.95645133691023,0.0558528104475,5.80355797213413,"LC",0.23633199201018,7.88467112839811
"625","D_eugracilis","EugKopp1.1","B3","3","M","27",0.3759549125,0.056270875,0.133870825,8.55441584260049,5.81431649205475,7.06469777243864,3,0.5448509724,9.08971786777369,0.0667572898347,6.06085348126247,"LC",0.258374321159631,8.01331888296228
"626","D_eugracilis","EugKopp1.1","B3","3","M","28",0.3934086125,0.056270875,0.1339229625,8.61988473121179,5.81431649205475,7.06525953687946,3,0.5242473642,9.03410389256269,0.0661832330166,6.04839386316354,"LC",0.257261021176159,8.00708907391282
"627","D_eugracilis","EugKopp1.1","B3","3","M","29",0.415417625,0.0674772125,0.1481006,8.69841861674371,6.07632847166207,7.21043367520413,3,0.5540081316,9.11376334174034,0.0731744765703,6.19326861571089,"LC",0.270507812401601,8.07952645018649
"629","D_ficusphila","FicKopp1.1","B2","1","F","1",0.4801052125,0.0817,0.191772475,8.90720678918943,6.35226417325832,7.58325185574779,1,0.91056501795,9.83061822479679,0.109192136085,6.77072514823305,"HC",0.33044233397826,8.36825471644757
"630","D_ficusphila","FicKopp1.1","B2","1","F","2",0.5033983125,0.077519325,0.2164141625,8.97555657005597,6.27648410341909,7.75765110437358,1,0.93918114045,9.87525962797946,0.1134298136934,6.82565607533278,"HC",0.336793428815647,8.39572017999743
"631","D_ficusphila","FicKopp1.1","B2","1","F","3",0.507076425,0.0760137875,0.2038420375,8.98605939195247,6.24818921546757,7.67130779299009,1,0.9637910058,9.91257652753214,0.1153865760633,6.85033158209946,"HC",0.339685996271998,8.40805793338077
"632","D_ficusphila","FicKopp1.1","B2","1","F","4",0.4827217625,0.0720809,0.2069477125,8.91504805890878,6.17154511959917,7.69312249157731,1,0.88538283015,9.79015758591478,0.1048906101843,6.71274172329643,"HC",0.323868198785092,8.33926300397926
"633","D_ficusphila","FicKopp1.1","B2","1","F","5",0.5114833875,0.0839601875,0.225985425,8.99854357312642,6.39163348334947,7.82008591835197,1,0.99641338545,9.96060059211685,0.1197502168185,6.90388445786722,"HC",0.346049442736872,8.43483437126465
"634","D_ficusphila","FicKopp1.1","B2","1","F","6",0.4958442875,0.065812575,0.2132407625,8.95374332465871,6.04029136512169,7.73633943573051,1,0.94604900985,9.88577111375806,0.1103194484676,6.78554333913005,"HC",0.332143716586059,8.37566381189607
"635","D_ficusphila","FicKopp1.1","B2","1","F","7",0.4793344375,0.078261075,0.1984648875,8.90488878302956,6.29022302222954,7.63273997744293,1,0.9248730792,9.85311158721754,0.1092294049977,6.77121747765978,"HC",0.330498721627936,8.36850088116093
"636","D_ficusphila","FicKopp1.1","B2","1","F","8",0.49227475,0.0802729375,0.213489625,8.94331993181753,6.32684178729873,7.7380221503711,1,0.9889731936,9.94978760662922,0.1190080165338,6.89491494838373,"HC",0.344975385402785,8.43034961652291
"637","D_ficusphila","FicKopp1.1","B2","1","F","9",0.4845901125,0.0788786625,0.2189414875,8.92062115834289,6.30156318386261,7.77440154831032,1,0.9855392589,9.94476953186259,0.1171304144901,6.87197192946253,"HC",0.342243209560248,8.41887810706231
"638","D_ficusphila","FicKopp1.1","B2","1","F","10",0.4870400375,0.0797822,0.2122410125,8.92789656481017,6.31799500128222,7.72955965287597,1,0.95062758945,9.89273646242812,0.1130155220592,6.82037712223769,"HC",0.336177813157264,8.39308070344989
"639","D_ficusphila","FicKopp1.1","B2","1","F","11",0.48892075,0.0725286375,0.2141921375,8.93345682499773,6.18047884203747,7.74276171282299,1,0.99297945075,9.95562005193137,0.1184640059709,6.88830496792414,"HC",0.344186004902727,8.42704462629312
"640","D_ficusphila","FicKopp1.1","B2","1","F","12",0.4609734375,0.0733838,0.1965341875,8.84853981094756,6.19738970783046,7.61863648366635,1,0.8870997975,9.79295260462735,0.1044306713547,6.70640168437071,"HC",0.323157347672461,8.3360929845164
"641","D_ficusphila","FicKopp1.1","B2","1","F","13",0.5283318625,0.077519325,0.2197316125,9.04530060796446,6.27648410341909,7.77959863311852,1,1.0015642875,9.96803931118544,0.1240352750601,6.95460666455609,"HC",0.352186420891124,8.46019547460909
"642","D_ficusphila","FicKopp1.1","B2","1","F","14",0.5084422125,0.0805889875,0.2202046125,8.98994000225036,6.33251080256597,7.7827008783009,1,0.98153300175,9.93889296552592,0.1194072850404,6.89974704791045,"HC",0.345553592139338,8.43276566628627
"643","D_ficusphila","FicKopp1.1","B2","1","F","15",0.487272775,0.0776682125,0.2068584875,8.92858580801658,6.27925235823214,7.69250034301106,1,0.9637910058,9.91257652753214,0.1121545812852,6.80934474254351,"HC",0.334894880948037,8.3875645136028
"644","D_ficusphila","FicKopp1.1","B2","1","F","16",0.507418275,0.07003195,0.22480615,8.98703166971478,6.129941353951,7.81253769354147,1,0.9569231364,9.90225923654663,0.121297310055,6.92240374671837,"HC",0.348277633584185,8.44409401569023
"645","D_ficusphila","FicKopp1.1","B2","1","F","17",0.50320105,0.0818693125,0.209522875,8.97499112238186,6.35525087519669,7.71096395087114,1,0.99069016095,9.95229011383238,0.1229050736145,6.94140066225825,"HC",0.350578199000594,8.45359247346017
"646","D_ficusphila","FicKopp1.1","B2","1","F","18",0.487272775,0.07478775,0.20425,8.92858580801658,6.22473007540717,7.67419226814568,1,0.92315611185,9.85043082762139,0.1102330654839,6.78441322905929,"HC",0.332013652556488,8.37509875686069
"647","D_ficusphila","FicKopp1.1","B2","1","F","19",0.503118275,0.0752806375,0.211455725,8.97475378403544,6.23420694019869,7.72421181052119,1,0.9752374548,9.92960972469158,0.1180280463642,6.88298590989355,"HC",0.343552101382309,8.42438509727782
"648","D_ficusphila","FicKopp1.1","B2","1","F","20",0.484060675,0.077519325,0.2242605875,8.9190440844549,6.27648410341909,7.80903228717424,1,0.9202944996,9.84595179564467,0.1128586459383,6.81837313532716,"HC",0.335944408999912,8.39207870999462
"649","D_ficusphila","FicKopp1.1","B2","1","F","21",0.4997073,0.070295325,0.221491925,8.96493948368777,6.13535684074867,7.79111029273194,1,0.97123119765,9.92367095400841,0.1168137731853,6.86806657815914,"HC",0.341780299586299,8.41692543141061
"650","D_ficusphila","FicKopp1.1","B2","1","F","22",0.49650595,0.08033045,0.220320175,8.95566719651943,6.32787505320149,7.7834578002913,1,0.97580977725,9.93045612837728,0.1184125806495,6.88767855686019,"HC",0.344111291081098,8.42673142076114
"651","D_ficusphila","FicKopp1.1","B2","1","F","23",0.5083331,0.0809609375,0.21059035,8.98963036439563,6.33915409093206,7.71829551822706,1,0.984394614,9.94309295405521,0.1208417048199,6.91697463246088,"HC",0.347622934830112,8.44137945856148
"652","D_ficusphila","FicKopp1.1","B2","1","F","24",0.5048291375,0.0733838,0.2060861,8.97965137131866,6.19738970783046,7.68710339170511,1,0.9992749977,9.96473794809519,0.1162056254238,6.8605360999507,"HC",0.340889462177698,8.41316019230639
"653","D_ficusphila","FicKopp1.1","B2","1","F","25",0.4949907375,0.0793172625,0.20528845,8.95125771882992,6.30956298115525,7.68150865016587,1,0.94719365475,9.88751560616033,0.114068874429,6.83376137199848,"HC",0.337740839148895,8.39977282833028
"654","D_ficusphila","FicKopp1.1","B2","1","F","26",0.496947775,0.075003825,0.2179890375,8.9569504345051,6.22889226606681,7.76811177458401,1,0.95864010375,9.90484548469824,0.1136060465364,6.82789581225756,"HC",0.337054960705817,8.39684004845982
"655","D_ficusphila","FicKopp1.1","B2","1","F","27",0.5018487,0.0774301,0.2128935375,8.97110866817299,6.2748226002641,7.73398834643102,1,0.98267764665,9.94057442846788,0.1196571889899,6.9027632662041,"HC",0.34591500255106,8.43427377543309
"656","D_ficusphila","FicKopp1.1","B2","1","F","28",0.490888,0.0776682125,0.2046568875,8.93925008951577,6.27925235823214,7.67706340967026,1,0.972948165,9.92621913549081,0.1161105752511,6.85935556738308,"HC",0.340750018710344,8.41256992602258
"657","D_ficusphila","FicKopp1.1","B2","1","F","29",0.5001786875,0.092674675,0.2102716125,8.96629977569601,6.53410324556616,7.71611028344946,1,0.95062758945,9.89273646242812,0.1161995583915,6.86046077566343,"HC",0.340880563235131,8.41312253016276
"658","D_ficusphila","FicKopp1.1","B2","1","F","30",0.4974868875,0.0817284875,0.211204175,8.95851469012844,6.35276713055814,7.72249454337385,1,0.9191498547,9.84415628198306,0.1099666938753,6.7809228239169,"HC",0.331612264362011,8.3733535542895
"659","D_ficusphila","FicKopp1.1","B2","1","M","1",0.5400396875,0.08583875,0.2160723125,9.07692162456097,6.42355716233861,7.7553704069139,1,0.87622567095,9.77515867196554,0.1017048404142,6.6682445324449,"HC",0.318911963422823,8.3170144085535
"660","D_ficusphila","FicKopp1.1","B2","1","M","2",0.535108125,0.0741363,0.20964435,9.06368662454135,6.21210820970921,7.71180013926826,1,0.83616309945,9.70764056726924,0.0963944537139,6.59087823481103,"HC",0.31047456210437,8.27833125973656
"661","D_ficusphila","FicKopp1.1","B2","1","M","3",0.5591488875,0.0970123,0.21009585,9.127088677955,6.6000957702698,7.71490385467216,1,0.8756533485,9.77421604204576,0.10334178351,6.69127987741953,"HC",0.321468168735258,8.32853208104081
"662","D_ficusphila","FicKopp1.1","B2","1","M","4",0.52486875,0.0836290875,0.2085612875,9.03581289370153,6.38593291629903,7.70432758389879,1,0.8550497403,9.73986453725498,0.0954595529271,6.57681767461117,"HC",0.30896529404951,8.27130097963663
"663","D_ficusphila","FicKopp1.1","B2","1","M","5",0.5383637625,0.0928241,0.2173096375,9.07243749455767,6.53642751701336,7.76360834802672,1,0.892823022,9.80223041821536,0.1000681862247,6.6448395738289,"HC",0.316335559532437,8.30531192924549
"664","D_ficusphila","FicKopp1.1","B2","1","M","6",0.55817225,0.08706855,0.2138793125,9.12456659117163,6.44407979244183,7.74065313418966,1,0.88538283015,9.79015758591478,0.1015699211721,6.66632941668176,"HC",0.318700362679587,8.31605685067193
"665","D_ficusphila","FicKopp1.1","B2","1","M","7",0.549433575,0.0839601875,0.207516925,9.1018012636504,6.39163348334947,7.69708519668149,1,0.8916783771,9.80037962252742,0.1005890842836,6.65232994517304,"HC",0.317157822359153,8.30905711491756
"666","D_ficusphila","FicKopp1.1","B2","1","M","8",0.54445955,0.08385,0.2123388375,9.08868105931905,6.38973887867698,7.73022445901254,1,0.8848105077,9.78922470839059,0.0983012352939,6.61913764106854,"HC",0.313530278113454,8.29246096286531
"667","D_ficusphila","FicKopp1.1","B2","1","M","9",0.545324925,0.08138825,0.21483875,9.09097228756108,6.34674862291297,7.74711042234782,1,0.8790872832,9.7798626051869,0.0987935316291,6.62634468131159,"HC",0.314314383427008,8.29606448298684
"668","D_ficusphila","FicKopp1.1","B2","1","M","10",0.542213875,0.08864665,0.1980800375,9.08271822131548,6.4699942068945,7.62993968256686,1,0.9088480506,9.8278953016087,0.1041307866153,6.70225285909166,"HC",0.322693022260011,8.33401857187688
"669","D_ficusphila","FicKopp1.1","B2","1","M","11",0.5198243125,0.0839601875,0.20800605,9.02188030088941,6.39163348334947,7.70048168053562,1,0.83730774435,9.70961415860423,0.0947046407652,6.56536321799281,"HC",0.307741191206507,8.26557375132745
"670","D_ficusphila","FicKopp1.1","B2","1","M","12",0.5443579625,0.077519325,0.2048262,9.0884118502345,6.27648410341909,7.67825645683381,1,0.8882444424,9.79481294665287,0.0980149291506,6.61492960504536,"HC",0.313073360653058,8.29035694485372
"671","D_ficusphila","FicKopp1.1","B2","1","M","13",0.5480183375,0.0776682125,0.1903325125,9.09808035846726,6.27925235823214,7.57237821284799,1,0.87279173625,9.76949363180336,0.1000985213862,6.64527685321385,"HC",0.316383503656875,8.30553056893797
"672","D_ficusphila","FicKopp1.1","B2","1","M","14",0.54596885,0.0903258,0.210875225,9.09267483097019,6.49706622230231,7.72024579761755,1,0.88309354035,9.78642245103648,0.1005417036504,6.65165023018242,"HC",0.3170831178893,8.30871725742226
"673","D_ficusphila","FicKopp1.1","B2","1","M","15",0.531328425,0.0837398125,0.2089816125,9.05346008592766,6.38784178266198,7.70723220039639,1,0.83616309945,9.70764056726924,0.0955837826361,6.57869395686764,"HC",0.309166270210869,8.27223912076486
"674","D_ficusphila","FicKopp1.1","B2","1","M","16",0.5496813625,0.0900178125,0.1940487875,9.10245175395183,6.492138601471,7.60027560834925,1,0.92315611185,9.85043082762139,0.1048218504849,6.71179567287505,"HC",0.323762027552491,8.33878997876857
"675","D_ficusphila","FicKopp1.1","B2","1","M","17",0.5354494375,0.0793172625,0.2012405375,9.0646065374635,6.30956298115525,7.65277713785777,1,0.89225069955,9.80130531716353,0.097809227865,6.61189867833729,"HC",0.312744668803483,8.28884148149969
"676","D_ficusphila","FicKopp1.1","B2","1","M","18",0.5208595375,0.0760137875,0.191398375,9.02475055676267,6.24818921546757,7.58043477096024,1,0.87393638115,9.7713844512626,0.0948346486002,6.56734235053967,"HC",0.307952347937469,8.26656331760088
"677","D_ficusphila","FicKopp1.1","B2","1","M","19",0.531328425,0.077549425,0.202898725,9.05346008592766,6.27704417914391,7.66461598911298,1,0.87851496075,9.77892304472329,0.0982290087189,6.61807723505533,"HC",0.313415074173052,8.29193075985871
"678","D_ficusphila","FicKopp1.1","B2","1","M","20",0.5347324125,0.088385425,0.183696,9.0626733172982,6.46573657973197,7.52117640172756,1,0.86020064235,9.74852939838211,0.0983341706121,6.61962092759024,"HC",0.313582797060202,8.29270260612616
"679","D_ficusphila","FicKopp1.1","B2","1","M","21",0.5416167125,0.07537255,0.2055136625,9.08112844617078,6.2359672975678,7.68309049689724,1,0.87737031585,9.77704208612452,0.0924199697448,6.53013271210189,"HC",0.304006529115412,8.24795849838199
"680","D_ficusphila","FicKopp1.1","B2","1","M","22",0.5548209375,0.0844815625,0.2204352,9.1158784220243,6.40056461270583,7.78421080756136,1,0.90369714855,9.81969556032598,0.1029350034396,6.68558984937798,"HC",0.320834853841661,8.32568706702003
"681","D_ficusphila","FicKopp1.1","B2","1","M","23",0.54016815,0.0768307875,0.2155692125,9.07726476632709,6.26361263595145,7.75200733750695,1,0.8882444424,9.79481294665287,0.1040932287963,6.70173241499497,"HC",0.322634822665347,8.33375834982853
"682","D_ficusphila","FicKopp1.1","B2","1","M","24",0.5497361875,0.0836290875,0.218518475,9.10259564060468,6.38593291629903,7.77161144965668,1,0.87965960565,9.78080155415652,0.1024860430494,6.67928364102322,"HC",0.320134414034793,8.32253396284265
"683","D_ficusphila","FicKopp1.1","B2","1","M","25",0.5453759875,0.0837398125,0.202967525,9.09110737063424,6.38784178266198,7.66510510305021,1,0.8951123118,9.8059249017731,0.1010862920259,6.6594435612283,"HC",0.317940705204445,8.31261392294519
"684","D_ficusphila","FicKopp1.1","B2","1","M","26",0.5461166625,0.092549975,0.2141598875,9.09306536515381,6.53216069527623,7.74254447600635,1,0.85905599745,9.74660836608643,0.1017689776128,6.66915403935167,"HC",0.319012503850241,8.31746916200688
"685","D_ficusphila","FicKopp1.1","B2","1","M","27",0.5426906375,0.0838774125,0.210875225,9.0839862092919,6.39021045189893,7.72024579761755,1,0.87050244645,9.76570454219024,0.0976636190898,6.60974933534651,"HC",0.312511790321261,8.2877668100043
"686","D_ficusphila","FicKopp1.1","B2","1","M","28",0.546430025,0.0791130125,0.2188038875,9.09389294816206,6.30584310343168,7.7734945605704,1,0.8607729648,9.74948895614338,0.1022277608172,6.67564321535359,"HC",0.319730763013508,8.32071375000784
"687","D_ficusphila","FicKopp1.1","B2","1","M","29",0.5427035375,0.088385425,0.2182964875,9.08402050239289,6.46573657973197,7.7701451066032,1,0.8756533485,9.77421604204576,0.0975633686037,6.60826766630511,"HC",0.312351354413103,8.2870259754836
"688","D_ficusphila","FicKopp1.1","B2","1","M","30",0.5646158,0.08385,0.2125129875,9.14112569097236,6.38973887867698,7.731407202457,1,0.9340302384,9.86732544643724,0.102943092816,6.68570322232473,"HC",0.320847460354605,8.32574375349341
"689","D_ficusphila","FicKopp1.1","B2","3","F","1",0.39644065,0.0567616125,0.1556637625,8.63096109010596,5.82684366935823,7.28228932336154,3,0.675340491,9.39947124871495,0.0694871654634,6.1186746262168,"LC",0.263604183319233,8.04222945543944
"690","D_ficusphila","FicKopp1.1","B2","3","F","2",0.4157068,0.062609075,0.171205575,8.69942253707798,5.96829988157551,7.41958587103422,3,0.73200041355,9.51570065334738,0.0772263874278,6.271021980031,"LC",0.277896360947386,8.11840313234654
